station_id,time_of_day,day_of_week,is_holiday,weather,nearby_events,temperature,platform_capacity,crowd_level
2,4,2,0,Sunny,0,42.2,500,Medium
11,17,6,1,Sunny,1,31.5,300,Medium
1,18,2,0,Rainy,0,26.9,700,Low
19,22,2,0,Sunny,0,25.8,900,Low
4,22,1,0,Sunny,1,27.5,900,Medium
19,5,3,0,Sunny,0,40.9,900,High
11,21,4,0,Sunny,0,28.0,500,Low
8,17,6,0,Sunny,1,34.5,900,Low
11,5,2,0,Sunny,0,28.1,300,Medium
4,3,5,0,Rainy,2,31.3,500,High
17,11,3,0,Sunny,0,34.0,700,Medium
7,18,6,0,Sunny,0,27.1,500,Low
8,1,5,0,Cloudy,1,26.8,700,High
3,16,4,0,Rainy,1,38.3,500,Medium
2,10,4,0,Cloudy,0,34.9,900,Medium
15,10,2,0,Sunny,1,34.0,700,High
5,20,2,0,Rainy,0,33.9,900,Low
1,15,6,0,Sunny,0,32.3,500,Low
4,1,1,0,Sunny,0,40.1,700,Medium
15,1,3,0,Sunny,0,30.2,300,Medium
20,22,6,0,Sunny,0,32.9,300,Low
19,7,3,0,Cloudy,0,22.7,500,High
3,12,2,0,Sunny,2,25.9,700,Medium
20,9,4,0,Rainy,1,24.0,300,High
11,7,2,1,Rainy,0,36.4,900,High
17,3,4,0,Sunny,0,17.2,900,High
13,14,6,0,Sunny,2,28.0,500,Medium
11,0,4,0,Sunny,0,15.0,900,Medium
2,10,2,0,Sunny,0,25.8,900,Medium
9,6,0,0,Sunny,0,27.5,900,High
2,16,3,0,Cloudy,0,36.9,300,Low
9,19,5,0,Sunny,0,32.0,700,Low
9,23,4,0,Sunny,1,25.8,500,Medium
8,17,4,0,Cloudy,1,35.3,700,Low
17,21,0,0,Sunny,0,30.1,700,Low
1,21,6,1,Rainy,1,30.2,700,High
11,11,6,0,Sunny,0,24.0,300,Medium
8,8,6,0,Sunny,0,25.0,900,High
10,4,5,0,Sunny,1,25.9,500,High
7,9,1,0,Sunny,0,30.2,700,Medium
3,3,0,0,Sunny,0,30.4,900,Medium
3,4,5,0,Rainy,1,37.7,300,High
18,9,0,0,Sunny,1,31.9,700,High
5,10,4,0,Cloudy,0,16.5,900,Medium
12,20,3,0,Sunny,0,31.3,300,Low
12,23,0,0,Sunny,1,22.7,900,Medium
19,9,1,0,Sunny,0,25.2,500,Medium
6,7,2,0,Cloudy,0,25.9,900,High
2,1,5,0,Sunny,0,26.7,900,Medium
12,22,0,0,Sunny,1,23.1,500,Low
19,7,0,0,Cloudy,1,31.0,500,High
5,15,1,0,Sunny,2,22.9,900,Medium
12,21,3,0,Cloudy,1,31.8,500,Low
17,4,0,0,Sunny,2,41.2,900,High
17,2,0,0,Rainy,0,23.4,700,High
10,11,3,0,Cloudy,0,28.6,900,Medium
17,12,1,1,Rainy,0,17.4,300,High
15,12,5,0,Sunny,0,28.5,500,Medium
12,9,5,0,Sunny,1,33.2,700,High
16,3,0,0,Cloudy,1,33.6,500,High
19,8,3,0,Sunny,2,30.4,500,High
8,21,0,0,Sunny,0,34.4,500,Low
17,23,6,0,Rainy,0,42.7,300,Medium
5,22,2,1,Sunny,0,38.6,300,Medium
16,1,5,1,Sunny,0,27.4,900,High
6,18,6,0,Sunny,0,22.7,300,Low
8,0,4,0,Sunny,1,28.0,500,Medium
18,6,2,1,Sunny,0,25.3,700,High
12,16,0,0,Rainy,0,32.3,700,Low
15,2,1,0,Sunny,2,24.1,700,High
9,19,5,0,Cloudy,0,29.6,500,Low
13,19,4,0,Cloudy,0,34.2,300,Low
15,20,2,0,Rainy,1,29.5,700,Medium
10,2,5,0,Sunny,0,25.3,500,Medium
16,2,3,0,Rainy,0,35.9,500,High
7,16,1,0,Sunny,0,20.6,700,Low
17,6,2,0,Sunny,1,28.4,700,High
7,13,3,0,Rainy,0,29.8,900,Medium
14,16,6,0,Sunny,0,30.1,900,Low
15,17,0,0,Cloudy,0,30.9,500,Low
7,12,3,0,Sunny,0,33.1,900,Medium
9,19,2,1,Rainy,1,29.8,900,High
19,19,2,0,Sunny,0,28.2,700,Low
16,20,6,0,Cloudy,0,28.0,900,Low
8,17,0,0,Sunny,0,26.9,500,Low
18,3,3,0,Sunny,0,33.9,700,Medium
18,0,3,0,Sunny,0,26.8,900,Medium
20,17,0,1,Sunny,1,34.2,900,Medium
7,0,3,0,Sunny,0,30.1,900,Medium
3,12,5,0,Sunny,0,27.4,300,Medium
18,19,0,0,Sunny,1,33.1,900,Low
10,19,1,0,Sunny,0,26.4,900,Low
7,22,2,0,Sunny,1,33.2,500,Low
17,9,1,0,Cloudy,1,31.1,900,High
14,10,5,0,Rainy,0,27.0,300,High
3,8,6,0,Rainy,0,32.6,700,High
12,8,5,0,Rainy,1,32.7,900,High
13,4,4,0,Sunny,0,35.8,900,High
2,0,4,0,Sunny,5,34.8,500,High
3,16,4,0,Sunny,2,32.5,900,Medium
5,21,0,0,Cloudy,0,24.4,900,Low
11,1,3,0,Cloudy,1,42.2,900,High
8,23,5,0,Sunny,1,23.0,900,Medium
12,12,1,1,Sunny,0,34.7,700,High
7,8,6,0,Sunny,0,32.2,500,High
15,3,1,0,Sunny,0,24.1,700,Medium
17,4,1,0,Sunny,1,29.4,300,High
4,10,1,0,Sunny,0,29.6,900,Medium
13,23,6,0,Cloudy,0,36.5,300,Low
18,18,4,0,Sunny,0,26.4,700,Low
1,20,1,0,Cloudy,0,28.7,300,Low
16,2,6,0,Rainy,1,18.3,900,High
13,11,6,0,Rainy,0,38.7,300,High
10,18,3,0,Rainy,0,24.6,700,Low
12,18,6,0,Rainy,0,31.6,900,Medium
2,12,4,0,Rainy,0,29.5,500,Medium
3,6,1,0,Rainy,0,29.5,700,High
10,14,6,0,Sunny,2,34.0,900,Medium
2,22,0,1,Cloudy,0,38.4,500,Medium
13,6,6,0,Rainy,0,31.3,300,High
13,7,2,0,Rainy,0,33.3,300,High
18,4,2,0,Cloudy,2,31.6,300,High
3,20,2,0,Sunny,0,35.1,900,Low
7,13,6,0,Sunny,1,27.7,300,Medium
14,3,4,0,Sunny,1,35.4,300,High
20,22,1,0,Sunny,1,35.6,500,Low
17,9,5,0,Cloudy,3,35.4,500,High
12,19,5,0,Sunny,0,26.7,500,Low
16,14,5,0,Sunny,0,29.2,900,Low
12,17,4,1,Sunny,0,31.2,700,Medium
15,19,3,0,Sunny,1,23.1,300,Low
10,12,0,0,Rainy,0,38.0,300,Medium
7,7,0,0,Cloudy,1,29.9,900,High
20,8,2,0,Sunny,0,31.4,300,Medium
5,15,2,0,Sunny,0,27.1,900,Low
1,18,6,1,Sunny,0,23.4,900,Medium
17,15,5,0,Sunny,0,27.0,900,Low
3,6,6,0,Sunny,1,31.1,700,High
13,13,5,0,Cloudy,1,33.4,900,Medium
14,13,2,0,Sunny,0,30.8,700,Low
18,3,1,1,Sunny,0,31.7,700,High
4,14,3,0,Sunny,0,28.3,300,Low
18,2,6,0,Rainy,0,32.5,500,High
5,4,3,0,Rainy,0,37.4,700,High
16,0,3,0,Rainy,0,33.5,700,Medium
1,2,3,0,Sunny,0,34.0,500,Medium
14,14,2,0,Cloudy,0,31.5,700,Low
15,23,0,0,Sunny,0,22.5,500,Low
9,7,2,0,Sunny,2,24.8,300,High
15,3,3,0,Sunny,0,32.3,900,High
17,1,2,0,Sunny,1,29.9,500,Medium
4,23,3,0,Cloudy,1,32.2,900,Medium
12,23,4,0,Cloudy,1,38.4,500,Medium
5,9,5,0,Sunny,1,33.6,900,High
5,3,0,0,Cloudy,0,36.3,300,Medium
11,2,4,1,Rainy,0,30.5,700,High
6,1,1,0,Cloudy,0,26.0,300,Medium
7,16,2,0,Sunny,1,29.7,700,Low
14,22,1,0,Sunny,1,26.0,900,Medium
11,20,6,0,Sunny,1,37.8,900,Medium
13,23,2,1,Cloudy,2,34.0,700,High
2,19,5,0,Sunny,2,32.6,500,Medium
7,22,4,0,Sunny,0,36.2,300,Low
20,12,5,0,Sunny,0,19.9,500,Medium
4,4,6,0,Sunny,1,32.9,900,High
8,20,3,0,Rainy,0,23.4,300,Low
20,8,5,0,Cloudy,0,30.0,300,High
19,21,5,0,Rainy,0,28.4,500,Medium
13,5,3,0,Cloudy,2,33.3,700,High
14,4,2,0,Sunny,0,31.1,700,High
10,9,3,0,Sunny,1,36.7,300,High
11,7,4,1,Sunny,0,27.0,700,High
2,6,5,0,Sunny,0,33.5,900,High
9,6,3,0,Sunny,0,30.8,500,High
17,5,6,0,Rainy,0,21.8,500,High
3,20,6,0,Sunny,1,25.4,500,Low
6,19,5,0,Rainy,1,29.3,300,Medium
5,2,4,1,Sunny,0,35.6,300,High
5,18,1,0,Sunny,1,32.3,700,Low
15,21,4,0,Sunny,0,24.2,500,Low
17,14,0,0,Sunny,0,29.3,900,Low
9,3,0,0,Sunny,0,40.1,900,Medium
3,11,0,1,Sunny,1,30.6,500,High
20,5,5,0,Sunny,1,28.4,300,High
17,18,6,1,Sunny,0,32.5,300,Medium
10,3,2,0,Sunny,2,33.8,300,High
3,14,6,0,Rainy,0,27.7,900,Medium
18,8,2,0,Rainy,0,32.5,500,High
18,4,2,0,Sunny,0,28.4,900,High
17,12,6,0,Rainy,1,33.6,500,High
3,22,5,0,Rainy,0,30.8,900,Medium
3,17,4,0,Rainy,1,32.4,900,Medium
6,4,2,0,Sunny,0,26.2,700,High
13,15,1,0,Sunny,0,25.9,900,Low
15,18,6,0,Rainy,2,34.7,500,Medium
9,13,6,1,Sunny,0,29.6,900,High
4,15,0,0,Cloudy,1,31.4,700,Low
14,14,4,0,Cloudy,0,28.5,700,Low
5,21,0,0,Sunny,2,34.5,500,Low
2,3,6,0,Sunny,0,27.0,700,High
11,6,6,0,Sunny,0,29.3,700,High
9,15,2,0,Sunny,0,33.9,300,Low
3,23,4,0,Sunny,1,35.9,500,Medium
9,21,3,1,Sunny,1,27.4,700,High
3,20,1,0,Sunny,0,39.8,700,Low
2,21,2,0,Sunny,0,31.6,700,Low
12,20,6,0,Cloudy,1,24.8,500,Low
10,7,2,0,Sunny,0,31.8,300,Medium
9,16,1,0,Cloudy,0,28.1,900,Low
15,15,6,0,Cloudy,0,32.2,300,Low
8,22,1,0,Sunny,0,29.8,500,Low
5,9,3,0,Rainy,0,30.4,500,High
11,9,2,0,Sunny,0,25.4,500,Medium
2,1,5,0,Rainy,0,35.0,900,High
15,8,2,0,Sunny,0,24.2,500,Medium
6,16,0,0,Sunny,0,24.5,300,Low
8,10,4,0,Sunny,0,31.8,700,Medium
5,9,4,0,Sunny,0,38.0,700,High
16,21,0,0,Sunny,0,28.2,500,Low
18,16,6,0,Sunny,1,33.5,500,Low
6,3,4,0,Sunny,0,35.4,900,High
5,15,1,0,Sunny,0,34.1,700,Low
16,19,4,0,Sunny,1,28.4,900,Low
13,14,4,0,Sunny,0,24.5,900,Low
5,20,0,0,Sunny,0,19.0,900,Low
13,4,6,0,Sunny,0,28.7,900,High
17,5,3,0,Cloudy,2,35.9,300,High
18,16,4,1,Sunny,1,24.4,500,High
8,0,5,0,Rainy,0,33.5,500,Medium
13,18,4,0,Sunny,0,25.2,900,Low
19,3,3,0,Cloudy,0,30.5,900,High
3,16,0,0,Sunny,0,33.5,300,Low
8,8,3,0,Sunny,1,26.7,900,High
2,23,0,0,Sunny,2,30.9,300,Medium
8,1,1,1,Sunny,0,27.9,300,High
13,7,0,0,Sunny,1,33.5,900,High
13,14,1,0,Sunny,1,31.2,500,Low
1,6,1,0,Cloudy,0,30.3,300,Medium
6,5,0,0,Sunny,0,37.8,500,Medium
19,0,5,0,Sunny,1,33.3,500,Medium
16,14,2,0,Rainy,1,26.5,300,Medium
8,22,0,1,Sunny,1,29.6,700,High
1,6,4,0,Cloudy,0,29.6,300,High
16,16,5,0,Sunny,0,30.4,700,Low
9,1,5,0,Rainy,0,42.6,300,High
13,8,4,0,Sunny,0,31.9,300,High
11,8,2,0,Cloudy,0,19.8,500,Medium
13,12,5,0,Rainy,0,27.3,500,Medium
10,5,1,0,Sunny,0,20.3,900,High
4,5,2,0,Sunny,1,28.4,500,High
6,19,6,0,Sunny,0,20.1,500,Low
7,19,4,1,Cloudy,1,25.6,500,Medium
5,20,2,0,Sunny,1,22.4,500,Low
11,2,0,0,Sunny,0,31.9,900,Medium
13,16,2,0,Sunny,0,30.0,500,Low
19,16,1,0,Sunny,0,31.5,700,Low
10,11,0,0,Sunny,0,29.5,700,Medium
10,15,3,0,Cloudy,0,23.0,900,Low
11,14,4,0,Sunny,0,32.6,500,Low
7,12,4,0,Cloudy,0,39.6,700,Medium
18,22,2,0,Sunny,0,32.0,300,Low
4,0,5,0,Sunny,0,27.9,700,Medium
2,16,0,0,Sunny,0,22.9,500,Low
14,2,3,0,Sunny,1,25.5,700,High
13,14,0,0,Cloudy,0,32.3,300,Low
12,3,4,0,Cloudy,0,35.4,700,High
7,3,0,0,Sunny,0,31.3,500,Medium
2,17,3,0,Sunny,0,34.0,300,Low
13,16,5,1,Sunny,0,33.5,900,Medium
14,18,2,0,Cloudy,0,32.5,300,Low
17,10,1,0,Cloudy,0,26.7,700,Medium
9,19,0,0,Rainy,0,30.9,900,Low
17,2,1,0,Sunny,0,25.8,300,Medium
8,7,4,0,Sunny,0,30.1,300,High
2,13,2,0,Sunny,0,31.7,300,Low
13,0,6,0,Sunny,1,38.4,500,Medium
3,13,2,0,Sunny,0,23.5,900,Low
16,1,0,0,Sunny,0,32.4,900,Medium
6,22,5,0,Sunny,0,37.4,300,Low
19,3,2,0,Cloudy,1,33.8,900,High
7,23,0,0,Rainy,1,34.2,700,Medium
10,18,0,0,Sunny,1,32.9,700,Low
9,5,1,0,Sunny,0,36.5,300,Medium
2,0,2,0,Sunny,0,24.6,700,Medium
15,16,0,0,Rainy,0,23.1,300,Low
5,7,1,1,Rainy,0,30.0,700,High
4,18,3,0,Rainy,1,19.2,300,Low
20,20,6,0,Rainy,0,36.2,300,Low
4,0,1,0,Sunny,0,36.1,900,Medium
18,4,1,0,Sunny,1,27.8,900,High
4,15,0,1,Sunny,0,28.1,300,Medium
17,5,4,0,Sunny,0,29.6,900,High
12,7,4,0,Rainy,0,30.3,900,High
17,12,5,0,Sunny,0,30.6,500,Medium
10,15,4,0,Sunny,0,32.8,700,Low
1,2,1,0,Sunny,1,29.1,900,High
18,18,5,0,Cloudy,0,34.7,300,Low
18,11,0,0,Sunny,0,32.2,500,Medium
14,15,2,0,Rainy,1,27.0,500,Medium
15,10,6,0,Sunny,0,36.7,900,High
12,9,6,0,Sunny,1,23.2,300,High
4,19,1,0,Sunny,1,29.5,300,Low
3,3,1,0,Rainy,1,34.8,300,High
20,11,5,0,Sunny,0,26.4,300,Medium
12,22,0,0,Cloudy,1,31.5,300,Low
7,1,3,0,Sunny,0,32.7,700,Medium
11,23,1,0,Sunny,0,25.7,300,Low
1,21,3,1,Cloudy,0,29.6,300,Medium
6,18,3,0,Sunny,0,29.2,700,Low
15,4,4,0,Sunny,2,27.2,900,High
15,7,0,0,Rainy,0,41.5,500,High
19,6,6,0,Sunny,0,26.2,700,High
11,13,6,0,Rainy,1,35.0,500,High
2,23,3,0,Sunny,0,28.0,500,Low
14,22,6,0,Sunny,0,24.6,700,Low
2,2,0,0,Sunny,0,30.5,300,Medium
4,17,4,0,Cloudy,0,33.2,500,Low
17,15,0,1,Sunny,0,34.6,300,Medium
3,22,1,0,Rainy,1,37.8,900,Medium
13,18,3,0,Cloudy,0,44.7,700,Low
9,18,0,0,Sunny,0,31.3,500,Low
7,17,6,0,Sunny,0,26.7,300,Low
15,19,2,0,Sunny,0,32.3,500,Low
11,15,0,0,Sunny,0,28.7,900,Low
20,7,3,0,Sunny,1,34.6,900,High
2,0,4,0,Rainy,0,23.5,500,Medium
15,16,6,0,Cloudy,0,41.8,700,Low
14,11,4,0,Cloudy,3,34.3,900,High
20,20,3,0,Cloudy,1,21.6,300,Low
11,10,6,0,Cloudy,0,26.5,900,High
3,4,1,0,Sunny,2,34.1,300,High
17,11,6,0,Rainy,0,35.9,500,High
12,16,1,0,Cloudy,0,23.6,300,Low
15,5,4,0,Sunny,0,33.6,500,High
16,0,4,0,Cloudy,0,20.3,900,Medium
5,4,3,0,Sunny,1,29.6,700,High
20,13,1,0,Rainy,1,35.6,900,Medium
6,4,4,0,Rainy,0,27.2,900,High
19,21,1,0,Cloudy,1,22.5,900,Low
5,23,4,0,Sunny,0,30.7,900,Medium
3,0,6,0,Rainy,0,27.0,700,High
1,17,0,0,Sunny,0,33.1,900,Low
6,15,2,0,Sunny,2,25.6,300,Low
15,8,6,0,Rainy,1,26.1,700,High
2,18,5,0,Sunny,1,19.9,700,Low
3,21,0,0,Rainy,0,30.8,300,Low
17,4,5,0,Sunny,0,29.2,500,High
12,1,4,0,Sunny,0,24.1,900,Medium
18,14,2,0,Rainy,0,31.0,700,Medium
15,6,2,0,Sunny,1,35.1,900,High
12,3,4,0,Sunny,1,28.9,900,High
16,0,4,0,Cloudy,0,31.3,300,Medium
8,12,1,0,Sunny,0,31.4,300,Low
14,19,4,0,Rainy,1,24.0,300,Medium
17,21,3,0,Sunny,1,40.3,900,Low
8,6,4,0,Sunny,0,27.6,700,High
15,14,3,0,Sunny,1,33.3,700,Medium
14,22,4,0,Sunny,0,33.8,500,Low
18,13,1,0,Sunny,0,29.3,900,Low
20,22,3,0,Sunny,1,33.0,500,Low
7,18,0,0,Sunny,0,31.2,500,Low
3,21,3,0,Sunny,0,22.9,500,Low
12,23,6,0,Sunny,0,28.3,500,Medium
3,19,1,0,Sunny,0,26.9,500,Low
20,23,5,0,Sunny,0,27.7,900,Medium
14,17,3,0,Cloudy,1,23.5,300,Low
15,9,6,0,Rainy,0,35.6,500,High
14,8,6,0,Rainy,1,38.0,700,High
7,7,6,0,Sunny,0,34.9,900,High
17,9,4,0,Cloudy,0,36.4,500,Medium
12,16,6,0,Rainy,0,28.3,700,Medium
20,1,4,0,Rainy,1,26.8,500,High
4,5,5,0,Sunny,0,26.1,300,High
9,4,1,0,Cloudy,0,33.2,900,High
6,8,2,0,Cloudy,1,31.1,300,High
16,4,4,0,Cloudy,0,29.6,700,High
2,17,6,0,Sunny,1,36.5,500,Low
8,19,6,0,Sunny,1,32.0,300,Low
11,8,0,0,Sunny,1,25.8,300,High
13,16,6,0,Sunny,0,26.6,500,Low
17,16,1,0,Cloudy,1,33.4,900,Low
8,11,3,0,Sunny,0,35.2,700,Medium
18,6,3,0,Sunny,0,32.8,900,High
18,2,6,0,Sunny,0,39.5,700,High
14,9,0,0,Sunny,1,38.2,700,High
15,1,4,0,Sunny,1,32.2,300,Medium
6,2,1,0,Rainy,0,25.8,500,High
11,15,0,0,Sunny,0,23.5,900,Low
13,1,4,0,Sunny,1,28.1,300,Medium
1,23,1,0,Sunny,0,33.8,300,Low
6,9,6,0,Sunny,1,39.1,300,High
9,5,3,0,Sunny,0,32.1,900,High
8,21,1,0,Rainy,3,35.8,300,Medium
11,10,6,0,Rainy,0,28.8,500,High
19,22,5,0,Rainy,0,33.1,300,Medium
9,6,2,0,Rainy,0,34.1,300,High
17,14,1,0,Sunny,1,20.1,700,Low
12,5,2,0,Cloudy,0,27.9,300,Medium
14,19,1,0,Cloudy,0,34.7,900,Low
15,8,2,0,Cloudy,0,31.4,900,High
16,21,5,0,Sunny,0,24.0,500,Low
20,19,3,0,Cloudy,0,17.8,900,Low
1,11,4,0,Cloudy,1,28.2,900,High
10,18,2,0,Cloudy,1,29.6,300,Low
8,19,5,0,Sunny,0,25.6,500,Low
18,2,2,0,Rainy,0,30.7,900,High
1,14,3,0,Cloudy,1,32.5,500,Low
2,1,2,0,Rainy,0,33.4,500,Medium
1,20,5,0,Sunny,0,18.2,700,Low
1,1,6,0,Cloudy,0,23.4,700,Medium
9,21,5,0,Sunny,1,28.5,300,Low
13,2,0,0,Sunny,0,32.9,900,Medium
1,5,3,0,Sunny,0,32.4,300,High
13,14,6,0,Cloudy,1,32.4,300,Medium
20,9,0,0,Sunny,0,28.1,500,Medium
7,8,3,1,Sunny,0,28.4,500,High
2,0,6,0,Rainy,0,26.4,500,High
6,15,2,0,Rainy,0,33.8,300,Low
7,5,6,0,Sunny,1,25.4,900,High
14,8,5,0,Cloudy,0,34.3,300,High
18,3,0,0,Cloudy,1,31.0,300,Medium
15,1,2,0,Sunny,0,29.8,300,Medium
2,3,5,0,Sunny,0,26.7,700,High
10,0,3,0,Sunny,0,23.2,700,Medium
12,18,6,0,Sunny,2,26.8,900,Medium
17,9,5,0,Sunny,1,28.3,700,High
8,20,2,0,Cloudy,1,18.2,300,Low
11,14,0,0,Cloudy,0,29.0,700,Low
3,21,0,0,Sunny,0,34.6,700,Low
6,18,6,0,Sunny,0,32.8,300,Low
9,15,5,0,Sunny,0,27.5,900,Low
6,20,2,0,Sunny,0,30.2,700,Low
9,23,1,0,Sunny,1,27.2,300,Low
7,21,3,0,Cloudy,1,30.7,300,Low
9,3,3,0,Cloudy,1,37.7,300,High
18,1,2,0,Sunny,0,34.8,500,Medium
12,12,1,0,Cloudy,2,32.6,300,Medium
8,0,0,1,Sunny,0,27.5,700,High
8,16,6,0,Rainy,0,33.7,700,Medium
18,12,4,0,Sunny,0,21.6,300,Medium
20,3,4,0,Sunny,0,28.7,500,Medium
15,6,6,1,Cloudy,1,32.9,500,High
7,16,2,0,Sunny,0,33.7,500,Low
11,8,1,0,Rainy,0,33.3,700,High
20,3,1,0,Sunny,1,31.5,500,High
16,18,3,1,Sunny,0,29.0,900,Medium
4,0,0,0,Sunny,0,32.7,900,Medium
6,9,5,0,Sunny,2,25.2,500,High
3,3,1,1,Rainy,1,25.8,900,High
9,8,6,0,Sunny,1,30.3,300,High
10,12,5,0,Rainy,0,30.9,500,Medium
14,13,4,0,Rainy,0,20.9,500,Medium
11,9,5,0,Rainy,0,32.3,500,High
18,5,0,0,Sunny,1,33.9,300,High
12,15,6,1,Cloudy,1,29.6,300,High
12,5,0,0,Sunny,0,41.9,500,Medium
13,16,5,0,Sunny,0,26.6,700,Low
13,9,2,1,Sunny,1,28.2,700,High
19,17,1,0,Sunny,0,28.0,900,Low
19,21,6,0,Sunny,0,29.6,300,Low
14,17,2,0,Rainy,0,28.4,900,Low
4,2,5,0,Sunny,0,23.0,900,High
13,19,1,0,Sunny,1,27.3,500,Low
8,20,3,0,Rainy,1,29.5,700,Medium
19,14,2,0,Sunny,0,36.1,900,Low
12,14,2,0,Sunny,1,41.0,500,Low
18,3,5,0,Sunny,0,36.7,300,Medium
6,8,4,1,Rainy,0,26.1,900,High
18,18,5,0,Sunny,0,26.5,700,Low
19,23,2,0,Sunny,1,29.2,300,Medium
5,16,1,0,Sunny,1,38.9,500,Low
9,10,4,0,Rainy,0,29.2,300,High
3,8,5,0,Rainy,0,23.4,900,High
10,9,6,0,Cloudy,0,27.5,300,High
19,17,5,0,Sunny,2,33.8,300,Low
3,19,2,1,Sunny,2,33.4,300,High
15,12,2,0,Sunny,1,29.0,700,Medium
1,7,3,0,Sunny,0,33.4,900,High
7,6,5,0,Sunny,0,18.6,500,High
12,16,2,0,Sunny,0,30.5,700,Low
17,20,6,0,Sunny,0,34.3,900,Low
20,22,0,0,Rainy,0,25.8,500,Low
5,14,4,0,Sunny,0,25.8,500,Low
4,19,0,0,Rainy,2,20.7,500,Medium
12,14,4,0,Sunny,0,37.9,900,Low
20,0,6,0,Sunny,0,26.4,500,Medium
18,13,5,0,Sunny,0,31.2,500,Low
17,4,3,1,Sunny,0,33.0,700,High
19,10,2,0,Sunny,0,37.6,500,Medium
9,15,2,0,Sunny,0,29.2,300,Low
4,1,2,0,Cloudy,1,27.3,700,Medium
2,7,5,0,Rainy,0,30.9,700,High
4,10,4,0,Sunny,0,36.4,900,Medium
2,17,6,0,Cloudy,1,29.1,500,Low
15,2,2,0,Rainy,0,25.2,300,High
2,0,0,1,Rainy,0,22.3,300,High
4,10,2,0,Cloudy,0,23.9,500,Medium
6,15,5,0,Sunny,0,34.3,500,Low
7,17,6,0,Sunny,2,28.4,900,Medium
10,15,3,0,Sunny,0,27.0,300,Low
19,22,6,0,Sunny,1,26.4,700,Medium
19,9,0,0,Sunny,0,30.4,900,Medium
12,17,2,0,Sunny,0,28.8,900,Low
3,5,2,0,Cloudy,0,28.6,700,High
13,18,1,0,Cloudy,1,36.7,900,Low
18,3,4,1,Cloudy,0,37.7,500,High
8,12,0,0,Cloudy,0,21.9,700,Low
15,23,1,0,Cloudy,0,31.6,700,Low
1,13,6,0,Sunny,0,26.1,300,Low
3,2,3,0,Sunny,1,28.8,700,High
8,9,4,0,Sunny,0,31.5,900,High
4,5,0,0,Cloudy,1,28.9,300,High
16,0,2,0,Sunny,1,31.2,900,Medium
10,22,6,0,Rainy,0,33.4,500,Medium
12,23,0,0,Sunny,0,31.5,500,Low
14,13,2,0,Sunny,0,26.8,300,Low
14,7,4,0,Rainy,1,26.9,300,High
2,18,2,0,Sunny,1,22.8,900,Low
5,13,3,0,Sunny,1,25.7,500,Medium
5,9,6,0,Sunny,1,39.8,300,High
6,16,5,0,Sunny,0,26.0,500,Low
13,8,2,0,Rainy,1,24.0,500,High
9,5,3,0,Sunny,0,31.6,500,High
15,10,5,0,Sunny,1,29.4,900,High
14,6,6,0,Sunny,0,29.0,900,High
7,16,4,0,Cloudy,0,37.0,500,Low
20,0,4,1,Sunny,1,32.7,500,High
2,21,6,0,Rainy,0,27.4,500,Medium
7,4,6,0,Rainy,0,27.9,700,High
6,8,0,0,Sunny,0,27.5,700,Medium
17,17,3,0,Cloudy,0,34.4,900,Low
2,23,3,1,Rainy,0,28.5,500,High
3,20,6,1,Sunny,0,21.0,700,Medium
5,1,1,0,Sunny,0,29.8,300,Medium
5,10,1,0,Cloudy,0,22.3,300,Medium
1,5,5,0,Rainy,0,40.9,500,High
8,7,5,0,Sunny,0,25.2,700,High
12,3,1,0,Sunny,0,29.2,300,Medium
4,17,6,0,Cloudy,0,31.3,900,Low
13,10,6,1,Rainy,0,28.6,300,High
15,4,5,0,Rainy,0,28.5,900,High
11,14,2,0,Sunny,1,32.1,300,Low
10,17,6,0,Rainy,0,37.6,300,Low
3,1,1,0,Sunny,0,33.8,700,Medium
14,21,3,0,Sunny,0,37.4,300,Low
16,10,6,0,Rainy,1,24.8,300,High
10,12,6,0,Cloudy,0,31.6,900,Medium
10,3,2,0,Sunny,0,30.8,900,High
12,21,5,1,Sunny,0,31.8,300,Medium
9,6,6,0,Rainy,1,36.9,500,High
1,10,4,0,Sunny,1,28.9,300,High
5,21,0,0,Cloudy,0,28.0,300,Low
20,23,1,0,Rainy,0,32.7,700,Medium
8,3,4,0,Sunny,0,21.1,300,Medium
11,14,5,0,Cloudy,0,28.8,300,Low
12,0,3,0,Rainy,0,29.3,900,Medium
1,22,0,0,Cloudy,1,25.4,900,Low
20,2,4,0,Rainy,1,35.3,900,High
11,13,0,0,Cloudy,1,24.7,900,Medium
5,5,1,0,Sunny,1,29.3,300,High
15,17,5,1,Sunny,0,31.5,500,Medium
5,0,6,0,Cloudy,1,36.8,700,Medium
12,5,3,0,Sunny,0,29.9,700,High
5,5,5,0,Sunny,0,34.7,500,High
17,20,0,0,Rainy,0,33.5,500,Low
17,15,4,0,Cloudy,2,30.6,700,Medium
12,4,1,0,Sunny,0,24.6,300,Medium
15,16,1,0,Cloudy,0,22.8,700,Low
15,9,5,0,Rainy,0,30.5,500,High
6,20,6,0,Sunny,0,27.3,300,Low
12,17,4,0,Cloudy,0,34.6,700,Low
20,6,6,1,Sunny,0,33.7,300,High
18,2,6,0,Sunny,0,29.1,300,Medium
14,12,4,0,Sunny,2,24.2,500,High
2,14,0,0,Sunny,1,32.6,900,Low
9,19,5,0,Sunny,0,24.9,700,Low
5,18,5,0,Cloudy,0,26.2,500,Low
